feature,kind,bin,count,bad,good,bad_rate,bad_distribution,good_distribution,woe,iv_contribution,categories,lower_bound,upper_bound
ENTRANCES_AVG,numeric,N1,9607.0,659.0,8948.0,0.06859581555116061,0.078344024708957,0.08028872898236043,0.02451954792677287,4.768326963511542e-05,,0.0345,0.069
ENTRANCES_AVG,numeric,N2,8888.0,549.0,8339.0,0.06176867686768677,0.0652767878355904,0.07482459131121359,0.1365100883002308,0.0013033714955305717,,0.069,0.1034
ENTRANCES_AVG,numeric,N3,14816.0,851.0,13965.0,0.05743790496760259,0.10115229270610597,0.12530281551133202,0.21410610205747477,0.005170774300477099,,0.1034,0.1379
ENTRANCES_AVG,numeric,N4,12672.0,710.0,11962.0,0.05602904040404041,0.08440247089569969,0.10733127568324152,0.24032340885073367,0.005510328527415076,,0.1379,0.2069
ENTRANCES_AVG,numeric,N5,5220.0,290.0,4930.0,0.05555555555555555,0.03450938465193633,0.04423798158881691,0.24835242610709696,0.0024161206518923638,,0.2069,0.2759
ENTRANCES_AVG,numeric,N6,3823.0,208.0,3615.0,0.05440753335077164,0.024768353528153954,0.03243939203617636,0.26980671700282954,0.0020696977158518085,,0.2759,inf
ENTRANCES_AVG,numeric,MISSING,58683.0,4706.0,53977.0,0.0801935824685173,0.5590995485863626,0.48430294112369227,-0.1436169183105268,0.010742058263870861,,,
FLOORSMAX_AVG,numeric,N0,6776.0,533.0,6243.0,0.07865997638724911,0.06338362837115362,0.05601912913963734,-0.12351237632717064,0.000909606800544198,,-inf,0.0417
FLOORSMAX_AVG,numeric,N1,5769.0,411.0,5358.0,0.07124284971398856,0.048889152904835455,0.04807856226391394,-0.016719163104635244,1.3552397136657664e-05,,0.0417,0.125
FLOORSMAX_AVG,numeric,N2,24954.0,1576.0,23378.0,0.06315620742165584,0.18729951289057858,0.2097610652023723,0.11326008944272084,0.0025439974238561105,,0.125,0.1667
FLOORSMAX_AVG,numeric,N3,15637.0,820.0,14817.0,0.05243972629020912,0.09748128786978734,0.13294841771867963,0.3103007759912853,0.011005477914294955,,0.1667,0.3333
FLOORSMAX_AVG,numeric,N4,8774.0,407.0,8367.0,0.04638705265557329,0.048413924201021745,0.07507648964137349,0.4387199932640018,0.011697400530392126,,0.3333,inf
FLOORSMAX_AVG,numeric,MISSING,57954.0,4667.0,53287.0,0.08052938537460745,0.5545324937626233,0.4781163360340233,-0.14827132148297437,0.011330324689070918,,,
FLOORSMIN_AVG,numeric,N0,12908.0,845.0,12063.0,0.06546327858692284,0.10046340304182509,0.10823942145497613,0.07455212648442121,0.0005797187082824244,,-inf,0.1667
FLOORSMIN_AVG,numeric,N1,13258.0,848.0,12410.0,0.06396138180721074,0.10081986692015209,0.11135286939669095,0.09936873385894109,0.0010466511198267577,,0.1667,0.2083
FLOORSMIN_AVG,numeric,N2,13324.0,655.0,12669.0,0.04915941158811168,0.07788735741444867,0.11367673976240893,0.3780951570911565,0.013531792141047494,,0.2083,inf
FLOORSMIN_AVG,numeric,MISSING,80374.0,6066.0,74308.0,0.07547216761639336,0.7208293726235742,0.666730969385924,-0.07801583519511053,0.0042205321113071475,,,
LANDAREA_AVG,numeric,N0,22567.0,1435.0,21132.0,0.0635884255771702,0.1705780999346444,0.1896116247874636,0.10578464413453903,0.0020134546531813836,,-inf,0.0419
LANDAREA_AVG,numeric,N1,27533.0,1585.0,25948.0,0.057567282896887374,0.1884023528013784,0.23282324598592213,0.2116997143693147,0.009403890399197746,,0.0419,inf
LANDAREA_AVG,numeric,MISSING,69764.0,5394.0,64370.0,0.07731781434550772,0.6410195472639771,0.5775651292266143,-0.1042387374887262,0.006614408424296558,,,
LIVINGAPARTMENTS_AVG,numeric,N0,4075.0,304.0,3771.0,0.07460122699386502,0.036178934236321514,0.033839528050066174,-0.06684743414323027,0.0001563833009699693,,-inf,0.0202
LIVINGAPARTMENTS_AVG,numeric,N1,9724.0,629.0,9095.0,0.06468531468531469,0.07479356026852017,0.08160875709382921,0.08720478493090479,0.0005943177734128598,,0.0202,0.0588
LIVINGAPARTMENTS_AVG,numeric,N2,19269.0,1097.0,18172.0,0.05693082152680471,0.13039862175488623,0.16305152419192032,0.22347017012249992,0.007296949662597399,,0.0588,0.1759
LIVINGAPARTMENTS_AVG,numeric,N3,5835.0,297.0,5538.0,0.05089974293059126,0.035347234598704924,0.04969381575110473,0.3406603336843389,0.0048873111226059645,,0.1759,inf
LIVINGAPARTMENTS_AVG,numeric,MISSING,80961.0,6087.0,74874.0,0.07518434801941676,0.7232816491415671,0.6718063749130796,-0.07382853607868259,0.0038003441405379712,,,
LIVINGAREA_AVG,numeric,N0,9215.0,722.0,8493.0,0.07835051546391752,0.08583308583308584,0.0762066691490173,-0.11895556743004254,0.0011451158589714013,,-inf,0.0258
LIVINGAREA_AVG,numeric,N1,6128.0,413.0,5715.0,0.06739556135770235,0.04912384912384912,0.05128147613130139,0.04298495549926602,9.274550089935035e-05,,0.0258,0.0463
LIVINGAREA_AVG,numeric,N2,6127.0,389.0,5738.0,0.06348947282519994,0.046272646272646274,0.05148784022036096,0.10679467430709902,0.0005569549390945437,,0.0463,0.0576
LIVINGAREA_AVG,numeric,N3,6127.0,363.0,5764.0,0.059245960502693,0.04318384318384318,0.051721121364515246,0.18039981019661333,0.0015401233633889286,,0.0576,0.0687
LIVINGAREA_AVG,numeric,N4,24521.0,1406.0,23115.0,0.05733860772399168,0.1670923670923671,0.2074003956807099,0.216104447731204,0.0087107442572174,,0.0687,0.1925
LIVINGAREA_AVG,numeric,N5,9197.0,435.0,8762.0,0.04729803196694574,0.051737451737451735,0.07862023175584437,0.41844714354746726,0.011249022509311328,,0.1925,inf
LIVINGAREA_AVG,numeric,MISSING,58549.0,4686.0,53863.0,0.08003552579890348,0.5567567567567567,0.48328226569825083,-0.14152755814508294,0.01039866530546307,,,
NONLIVINGAPARTMENTS_AVG,numeric,N0,22616.0,1339.0,21277.0,0.05920587194906261,0.15917057809993465,0.19091263913002518,0.1818394912590276,0.0057719602292246675,,-inf,0.0019
NONLIVINGAPARTMENTS_AVG,numeric,N1,15008.0,918.0,14090.0,0.06116737739872068,0.10914384172063454,0.12642719030250826,0.14699991066089907,0.0025406506974566135,,0.0019,inf
NONLIVINGAPARTMENTS_AVG,numeric,MISSING,82240.0,6157.0,76083.0,0.07486624513618677,0.7316855801794309,0.6826601705674665,-0.06935370473490839,0.0034000937827361136,,,
NONLIVINGAREA_AVG,numeric,N0,23391.0,1490.0,21901.0,0.06369971356504639,0.1770926156953603,0.196509723873399,0.10403906720463818,0.002020137822654696,,-inf,0.0
NONLIVINGAREA_AVG,numeric,N1,20900.0,1243.0,19657.0,0.05947368421052632,0.1477454999108893,0.1763755860119782,0.17712453433524772,0.005071090668633417,,0.0,0.0405
NONLIVINGAREA_AVG,numeric,N2,5525.0,303.0,5222.0,0.054841628959276016,0.03606012000237629,0.04685852717525403,0.26194545664420366,0.0028285936979295045,,0.0405,0.0831
NONLIVINGAREA_AVG,numeric,N3,5531.0,279.0,5252.0,0.05044295787380221,0.03320857838769085,0.04712770014131581,0.3500527138370375,0.004872426344084562,,0.0831,inf
NONLIVINGAREA_AVG,numeric,MISSING,64517.0,5099.0,59418.0,0.07903343304865384,0.6058931860036832,0.5331284627980529,-0.12794129630515486,0.009309613012214127,,,
APARTMENTS_MODE,numeric,N0,9162.0,706.0,8456.0,0.07705741104562322,0.08393726981109659,0.07587503252492082,-0.1009820538510477,0.0008141412797925256,,-inf,0.0273
APARTMENTS_MODE,numeric,N1,6087.0,395.0,5692.0,0.06489239362575981,0.04698823808958061,0.051075341175203896,0.08340450358962374,0.0003408828039760298,,0.0273,0.0536
APARTMENTS_MODE,numeric,N2,9408.0,587.0,8821.0,0.0623937074829932,0.06979921587263871,0.07914995558665985,0.12572144940924404,0.0011755885498953185,,0.0536,0.0735
APARTMENTS_MODE,numeric,N3,27020.0,1544.0,25476.0,0.05714285714285714,0.1834976832600689,0.22858514351340925,0.21970671811442713,0.009906017920376084,,0.0735,0.1975
APARTMENTS_MODE,numeric,N4,9071.0,454.0,8617.0,0.05004960864292801,0.05399786147083284,0.07731958762886598,0.3590028776329245,0.008372566802100946,,0.1975,inf
APARTMENTS_MODE,numeric,MISSING,59116.0,4728.0,54388.0,0.07997834765545707,0.5617797314957823,0.4879949395709402,-0.1408048001584265,0.010389252881708475,,,
BASEMENTAREA_MODE,numeric,N0,6510.0,418.0,6092.0,0.0642089093701997,0.049723756906077346,0.054664543191045516,0.09473246928286715,0.0004680528849739584,,-inf,0.0
BASEMENTAREA_MODE,numeric,N1,8893.0,562.0,8331.0,0.06319577195547059,0.06683300659418999,0.074753818891456,0.11200323061313883,0.0008871565663740716,,0.0,0.0497
BASEMENTAREA_MODE,numeric,N2,28153.0,1706.0,26447.0,0.060597449650126096,0.20275649022752926,0.23729840066396,0.1573127202272038,0.005433881892599359,,0.0497,0.1442
BASEMENTAREA_MODE,numeric,N3,7680.0,400.0,7280.0,0.052083333333333336,0.04758510069506327,0.06532379264709182,0.31683662735558127,0.005620267331780318,,0.1442,inf
BASEMENTAREA_MODE,numeric,MISSING,68628.0,5328.0,63300.0,0.0776359503409687,0.6331016455771401,0.5679594446064467,-0.10858097095274871,0.007073203431396985,,,
YEARS_BEGINEXPLUATATION_MODE,numeric,N0,9761.0,678.0,9083.0,0.06946009630160845,0.08061066888440062,0.08150072227755198,0.01098087346331365,9.773563685788045e-06,,-inf,0.9737
YEARS_BEGINEXPLUATATION_MODE,numeric,N1,19610.0,1247.0,18363.0,0.06359000509943906,0.1482119520019009,0.16476451957327304,0.10587394304858996,0.0017524855963593905,,0.9737,0.9806
YEARS_BEGINEXPLUATATION_MODE,numeric,N2,11961.0,746.0,11215.0,0.06236936710977343,0.0886895568492337,0.10062986191488789,0.12630690498827232,0.0015081429774585703,,0.9806,0.9846
YEARS_BEGINEXPLUATATION_MODE,numeric,N3,13127.0,767.0,12360.0,0.05842919174221071,0.09118450754425567,0.11090325069760347,0.19577319666599727,0.003860401381366647,,0.9846,0.9891
YEARS_BEGINEXPLUATATION_MODE,numeric,N4,8618.0,400.0,8218.0,0.04641448131817127,0.04758227396934775,0.07373960324082797,0.43807971599760365,0.01145899537850586,,0.9891,inf
YEARS_BEGINEXPLUATATION_MODE,numeric,MISSING,56787.0,4576.0,52211.0,0.08058182330462958,0.5437210407508614,0.46846204229585564,-0.14898124384517278,0.01121217920036869,,,
YEARS_BUILD_MODE,numeric,N0,6891.0,454.0,6437.0,0.0658830358438543,0.05400106932810551,0.05776003230075593,0.06729320506749387,0.00025295266615968126,,-inf,0.6668
YEARS_BUILD_MODE,numeric,N1,26202.0,1595.0,24607.0,0.06087321578505458,0.1895681102596091,0.2207891254121711,0.15245968149810407,0.004759946026207085,,0.6668,0.8367
YEARS_BUILD_MODE,numeric,N2,4071.0,218.0,3853.0,0.053549496438221565,0.02596091011703202,0.034575267490635025,0.28654666439543897,0.0024684153713161955,,0.8367,0.8824
YEARS_BUILD_MODE,numeric,N3,4004.0,173.0,3831.0,0.04320679320679321,0.02061426958949682,0.03437787398218972,0.511429624736581,0.007039115029577689,,0.8824,inf
YEARS_BUILD_MODE,numeric,MISSING,78696.0,5974.0,72722.0,0.07591237165802582,0.7098556407057566,0.6524977008142482,-0.08425401087849362,0.004832636491587131,,,
COMMONAREA_MODE,numeric,N0,29641.0,1840.0,27801.0,0.0620761782665902,0.21869058935361216,0.24944819294404766,0.13159335329612204,0.004047496195818251,,-inf,0.0604
COMMONAREA_MODE,numeric,N1,3693.0,209.0,3484.0,0.05659355537503385,0.0248930608365019,0.03126458026773858,0.22789675257393588,0.0014520485873405705,,0.0604,0.102
COMMONAREA_MODE,numeric,N2,3698.0,159.0,3539.0,0.04299621416982152,0.018951996197718632,0.031758066252736604,0.5162374820468993,0.006610973360118675,,0.102,inf
COMMONAREA_MODE,numeric,MISSING,82832.0,6206.0,76626.0,0.07492273517481167,0.7374643536121673,0.6875291605354772,-0.07011350899509615,0.003501131608954377,,,
ELEVATORS_MODE,numeric,N0,37511.0,2485.0,35026.0,0.0662472341446509,0.29533032319391633,0.3142743064278793,0.062171722363467116,0.001177780066080121,,-inf,0.0403
ELEVATORS_MODE,numeric,N1,12611.0,645.0,11966.0,0.051145825073348666,0.07669914448669202,0.10736909162688871,0.3363817989055268,0.010316811991356778,,0.0403,0.2014
ELEVATORS_MODE,numeric,N2,7513.0,340.0,7173.0,0.04525489152136297,0.04045865019011407,0.06436403115242437,0.46427448500643237,0.011098658435159186,,0.2014,inf
ELEVATORS_MODE,numeric,MISSING,62229.0,4944.0,57285.0,0.07944848864677241,0.5875118821292775,0.5139925707928077,-0.13368765907447305,0.00982862462934002,,,
ENTRANCES_MODE,numeric,N0,7766.0,538.0,7228.0,0.06927633273242338,0.06397386397386397,0.06485664425074134,0.013704736649232836,1.2098271213741175e-05,,-inf,0.0345
ENTRANCES_MODE,numeric,N1,10738.0,706.0,10032.0,0.06574781151052338,0.08393228393228393,0.09001511841261153,0.06996730851366866,0.00042559955672266295,,0.0345,0.069
ENTRANCES_MODE,numeric,N2,8205.0,511.0,7694.0,0.06227909811090798,0.060766260766260766,0.06903776014212205,0.12761889000940438,0.0010555995690608986,,0.069,0.1034
ENTRANCES_MODE,numeric,N3,14532.0,836.0,13696.0,0.05752821359757776,0.09937629937629938,0.12288981503496973,0.21237449279480478,0.004993670961832816,,0.1034,0.1379
ENTRANCES_MODE,numeric,N4,16344.0,920.0,15424.0,0.056289769946157614,0.10935550935550936,0.13839403876953169,0.23550084116140135,0.006838598103092353,,0.1379,0.2759
ENTRANCES_MODE,numeric,N5,3596.0,197.0,3399.0,0.05478309232480534,0.023463023463023463,0.03050150959817323,0.26235046512251686,0.0018465501113149273,,0.2759,inf
ENTRANCES_MODE,numeric,MISSING,58683.0,4706.0,53977.0,0.0801935824685173,0.5591327591327592,0.48430511379185043,-0.1436718304400269,0.01075062477364551,,,
FLOORSMAX_MODE,numeric,N0,7277.0,568.0,6709.0,0.07805414319087536,0.06754187952952358,0.06020026378832333,-0.11507110879014058,0.0008448078636510625,,-inf,0.0417
FLOORSMAX_MODE,numeric,N1,5612.0,395.0,5217.0,0.0703848895224519,0.04698823808958061,0.046813454998968176,-0.003726655396915125,6.513563479203251e-07,,0.0417,0.125
FLOORSMAX_MODE,numeric,N2,26241.0,1639.0,24602.0,0.06245950992721314,0.19478436497564453,0.2207432729491355,0.1251072393478753,0.0032476473130490053,,0.125,0.1667
FLOORSMAX_MODE,numeric,N3,14906.0,795.0,14111.0,0.05333422782772038,0.09451110847095165,0.12661390900200084,0.2924249918614792,0.00938766118402275,,0.1667,0.3333
FLOORSMAX_MODE,numeric,N4,7874.0,350.0,7524.0,0.0444500889001778,0.04164191517167637,0.06751276322754883,0.48320942861156607,0.012501037706774777,,0.3333,inf
FLOORSMAX_MODE,numeric,MISSING,57954.0,4667.0,53287.0,0.08052938537460745,0.5545324937626233,0.4781163360340233,-0.14827132148297437,0.011330324689070918,,,
FLOORSMIN_MODE,numeric,N0,13168.0,863.0,12305.0,0.06553766707168894,0.10260218631178707,0.11041075978896744,0.07334834935910674,0.0005727459754004812,,-inf,0.1667
FLOORSMIN_MODE,numeric,N1,13784.0,873.0,12911.0,0.06333430063842135,0.10379039923954372,0.11584807809640024,0.10990618757548717,0.0013252135141666583,,0.1667,0.2083
FLOORSMIN_MODE,numeric,N2,12538.0,612.0,11926.0,0.048811612697399906,0.07277804182509506,0.10701019272870832,0.3855098026483204,0.01319682973907947,,0.2083,inf
FLOORSMIN_MODE,numeric,MISSING,80374.0,6066.0,74308.0,0.07547216761639336,0.7208293726235742,0.666730969385924,-0.07801583519511053,0.0042205321113071475,,,
LANDAREA_MODE,numeric,N0,22546.0,1424.0,21122.0,0.0631597622638162,0.16927098805775057,0.1895218996603904,0.11300367298161197,0.002288427392324244,,-inf,0.0394
LANDAREA_MODE,numeric,N1,27554.0,1596.0,25958.0,0.05792262466429556,0.18970946467827224,0.23291297111299533,0.20517110068451763,0.008864110968642777,,0.0394,inf
LANDAREA_MODE,numeric,MISSING,69764.0,5394.0,64370.0,0.07731781434550772,0.6410195472639771,0.5775651292266143,-0.1042387374887262,0.006614408424296558,,,
LIVINGAPARTMENTS_MODE,numeric,N0,5926.0,436.0,5490.0,0.07357408032399596,0.05186241311709143,0.04926313900540589,-0.05141819652885312,0.00013364998710700728,,-inf,0.0321
LIVINGAPARTMENTS_MODE,numeric,N1,3945.0,259.0,3686.0,0.06565272496831433,0.03083229370878631,0.033076871312891144,0.070271648536798,0.00015773016850922296,,0.0321,0.0542
LIVINGAPARTMENTS_MODE,numeric,N2,23234.0,1340.0,21894.0,0.057674098304209345,0.15927048060357632,0.19644691684798457,0.2097883587477819,0.00779918354380596,,0.0542,0.1827
LIVINGAPARTMENTS_MODE,numeric,N3,5798.0,292.0,5506.0,0.05036219385995171,0.034753163428978794,0.049406697920638835,0.3518153986461232,0.005155339078758094,,0.1827,inf
LIVINGAPARTMENTS_MODE,numeric,MISSING,80961.0,6087.0,74874.0,0.07518434801941676,0.7232816491415671,0.6718063749130796,-0.07382853607868259,0.0038003441405379712,,,
LIVINGAREA_MODE,numeric,N0,9201.0,712.0,8489.0,0.07738289316378655,0.08465011286681716,0.07617112145926982,-0.10554403452730152,0.0008949069618748687,,-inf,0.0237
LIVINGAREA_MODE,numeric,N1,6161.0,427.0,5734.0,0.06930693069306931,0.050790067720090294,0.051452181637102634,0.012952046287199856,8.575730100543031e-06,,0.0237,0.0436
LIVINGAREA_MODE,numeric,N2,27561.0,1627.0,25934.0,0.059032691121512285,0.1933586788642034,0.23269449902649547,0.18517952640972477,0.007284188548591346,,0.0436,0.1122
LIVINGAREA_MODE,numeric,N3,9196.0,510.0,8686.0,0.055458895171813835,0.060651063324224784,0.0779386826734139,0.2507852305886714,0.004335479604815571,,0.1122,0.1891
LIVINGAREA_MODE,numeric,N4,9196.0,452.0,8744.0,0.04915180513266638,0.053760247118925984,0.07845908140651216,0.37804294000870264,0.009337219928866828,,0.1891,inf
LIVINGAREA_MODE,numeric,MISSING,58549.0,4686.0,53863.0,0.08003552579890348,0.5567898301057383,0.483284433797206,-0.14158247378282432,0.010407075845748895,,,
NONLIVINGAPARTMENTS_MODE,numeric,N0,23699.0,1403.0,22296.0,0.059200810160766275,0.16677559265640782,0.2000556295787854,0.18194632354815649,0.006055180365573504,,-inf,0.0
NONLIVINGAPARTMENTS_MODE,numeric,N1,13925.0,854.0,13071.0,0.06132854578096948,0.10153882716416136,0.11728419985374804,0.1441587890111728,0.0022698338594604075,,0.0,inf
NONLIVINGAPARTMENTS_MODE,numeric,MISSING,82240.0,6157.0,76083.0,0.07486624513618677,0.7316855801794309,0.6826601705674665,-0.06935370473490839,0.0034000937827361136,,,
NONLIVINGAREA_MODE,numeric,N0,26757.0,1691.0,25066.0,0.0631984153679411,0.20098621673003803,0.224908480780964,0.11245723514833852,0.0026902316736556286,,-inf,0.0
NONLIVINGAREA_MODE,numeric,N1,20294.0,1189.0,19105.0,0.058588745442002564,0.141337927756654,0.1714235724796325,0.19298385201246618,0.005806043608918918,,0.0,0.0534
NONLIVINGAREA_MODE,numeric,N2,8296.0,435.0,7861.0,0.052434908389585345,0.05174667300380228,0.07053709220112694,0.3097785616753279,0.005820869032223705,,0.0534,inf
NONLIVINGAREA_MODE,numeric,MISSING,64517.0,5099.0,59418.0,0.07903343304865384,0.6059291825095057,0.5331308545382766,-0.12799621896063573,0.009317910726973612,,,
APARTMENTS_MEDI,numeric,N0,9136.0,715.0,8421.0,0.07826182136602451,0.08501158438780966,0.07556133778964133,-0.11784278664502904,0.0011136433936108619,,-inf,0.0302
APARTMENTS_MEDI,numeric,N1,9619.0,614.0,9005.0,0.06383199916831271,0.07301134675934177,0.08080123819564389,0.10137742548405848,0.0007897191386126227,,0.0302,0.0625
APARTMENTS_MEDI,numeric,N2,32904.0,1911.0,30993.0,0.05807804522246535,0.2271134081863007,0.278087077454521,0.20248480463911347,0.010321393463514366,,0.0625,0.2061
APARTMENTS_MEDI,numeric,N3,9089.0,446.0,8643.0,0.04907030476400044,0.05305055545654369,0.07755321773849846,0.3797190457593236,0.009304127540266837,,0.2061,inf
APARTMENTS_MEDI,numeric,MISSING,59116.0,4728.0,54388.0,0.07997834765545707,0.5618131052100042,0.4879971288216953,-0.1408597193048283,0.010397697714269016,,,
BASEMENTAREA_MEDI,numeric,N0,10292.0,667.0,9625.0,0.06480761756704237,0.07930378994891292,0.08636375871443568,0.0852822084437125,0.0006020897278674113,,-inf,0.0345
BASEMENTAREA_MEDI,numeric,N1,7646.0,474.0,7172.0,0.06199319905833115,0.05637400498990139,0.06435448126115942,0.13239842266497506,0.0010566024704298249,,0.0345,0.0583
BASEMENTAREA_MEDI,numeric,N2,10245.0,633.0,9612.0,0.06178623718887262,0.07526434596649638,0.08624711761908607,0.1362101069121432,0.0014959645009908977,,0.0583,0.0804
BASEMENTAREA_MEDI,numeric,N3,15379.0,916.0,14463.0,0.05956174003511282,0.10888677676131639,0.12977219096839027,0.1754719390300575,0.003664804128361164,,0.0804,0.1435
BASEMENTAREA_MEDI,numeric,N4,7674.0,396.0,7278.0,0.05160281469898358,0.04710704526553404,0.06530555480785623,0.3266545277892504,0.005944625541015422,,0.1435,inf
BASEMENTAREA_MEDI,numeric,MISSING,68628.0,5328.0,63300.0,0.0776359503409687,0.6330640370678389,0.5679568966290723,-0.10852605180634696,0.007065820896220684,,,
YEARS_BEGINEXPLUATATION_MEDI,numeric,N0,12657.0,867.0,11790.0,0.06849964446551315,0.10306522513959843,0.1057889872861206,0.026084382491646158,7.104765364615155e-05,,-inf,0.9752
YEARS_BEGINEXPLUATATION_MEDI,numeric,N1,15939.0,1011.0,14928.0,0.06342932429888952,0.12017345847689201,0.1339443532251263,0.10848825288288506,0.001493980311870035,,0.9752,0.9806
YEARS_BEGINEXPLUATATION_MEDI,numeric,N2,10598.0,661.0,9937.0,0.062370258539347044,0.07859094689319235,0.08916314500282631,0.1262112682670147,0.0013343305317870375,,0.9806,0.9841
YEARS_BEGINEXPLUATATION_MEDI,numeric,N3,17693.0,1016.0,16677.0,0.057423839936698126,0.12076749435665914,0.14963706674562371,0.21434564437470674,0.006188067096534854,,0.9841,0.9911
YEARS_BEGINEXPLUATATION_MEDI,numeric,N4,6190.0,283.0,5907.0,0.045718901453957995,0.03368183438279672,0.053004405444447435,0.45341637875269375,0.008761170198965261,,0.9911,inf
YEARS_BEGINEXPLUATATION_MEDI,numeric,MISSING,56787.0,4576.0,52211.0,0.08058182330462958,0.5437210407508614,0.46846204229585564,-0.14898124384517278,0.01121217920036869,,,
YEARS_BUILD_MEDI,numeric,N0,6641.0,438.0,6203.0,0.06595392260201777,0.05210004158498188,0.05566048316547408,0.06610468978372426,0.00023536188617150983,,-inf,0.6578
YEARS_BUILD_MEDI,numeric,N1,20552.0,1253.0,19299.0,0.060967302452316074,0.14893364225034159,0.17316345528364102,0.15073512393632815,0.0036522838705284498,,0.6578,0.7987
YEARS_BUILD_MEDI,numeric,N2,10055.0,576.0,9479.0,0.05728493286921929,0.06849640586942315,0.08505417105941994,0.2165070852460153,0.0035848734794741385,,0.7987,0.8859
YEARS_BUILD_MEDI,numeric,N3,3920.0,173.0,3747.0,0.04413265306122449,0.02061426958949682,0.033624189677216754,0.4892622043028749,0.006365262179922107,,0.8859,inf
YEARS_BUILD_MEDI,numeric,MISSING,78696.0,5974.0,72722.0,0.07591237165802582,0.7098556407057566,0.6524977008142482,-0.08425401087849362,0.004832636491587131,,,
COMMONAREA_MEDI,numeric,N0,22222.0,1388.0,20834.0,0.06246062460624606,0.1649833650190114,0.18693697735347953,0.12492688979914232,0.0027425965088011916,,-inf,0.031
COMMONAREA_MEDI,numeric,N1,11111.0,678.0,10433.0,0.06102061020610206,0.08062024714828897,0.09361429135412554,0.1494332339560704,0.0019417420478462964,,0.031,0.1073
COMMONAREA_MEDI,numeric,N2,3699.0,142.0,3557.0,0.03838875371722087,0.01693203422053232,0.03191957075691778,0.634011981312857,0.009502277734432579,,0.1073,inf
COMMONAREA_MEDI,numeric,MISSING,82832.0,6206.0,76626.0,0.07492273517481167,0.7374643536121673,0.6875291605354772,-0.07011350899509615,0.003501131608954377,,,
ELEVATORS_MEDI,numeric,N0,34535.0,2320.0,32215.0,0.06717822498914144,0.2757084298698984,0.2890513896054373,0.04726059720426444,0.0006305962455740225,,-inf,0.0
ELEVATORS_MEDI,numeric,N1,6594.0,356.0,6238.0,0.05398847437063998,0.0423572744014733,0.055974518292546155,0.2787563817097613,0.0037958936359348203,,0.0,0.08
ELEVATORS_MEDI,numeric,N2,8439.0,431.0,8008.0,0.051072401943358214,0.05126834194736529,0.07185572329019088,0.3375868197979037,0.006950028595491187,,0.08,0.2
ELEVATORS_MEDI,numeric,N3,8067.0,363.0,7704.0,0.044998140572703606,0.04318897403908988,0.0691281039007649,0.47037612946137,0.012201147505930538,,0.2,inf
ELEVATORS_MEDI,numeric,MISSING,62229.0,4944.0,57285.0,0.07944848864677241,0.5874769797421732,0.5139902649110608,-0.133632736418992,0.009820230793323668,,,
ENTRANCES_MEDI,numeric,N0,6450.0,461.0,5989.0,0.07147286821705426,0.054826254826254826,0.05373990049661967,-0.020013430274342055,2.1741676629382824e-05,,-inf,0.0345
ENTRANCES_MEDI,numeric,N1,9890.0,677.0,9213.0,0.06845298281092012,0.08048708048708049,0.08266676237175145,0.026720934518238742,5.824313691088404e-05,,0.0345,0.069
ENTRANCES_MEDI,numeric,N2,8759.0,530.0,8229.0,0.06050919054686608,0.06302346302346302,0.07383796830068146,0.1583659889272639,0.001712649822985811,,0.069,0.1034
ENTRANCES_MEDI,numeric,N3,14834.0,856.0,13978.0,0.05770527167318323,0.10175230175230175,0.12542001821387394,0.2091268046268243,0.00494955391642228,,0.1034,0.1379
ENTRANCES_MEDI,numeric,N4,12311.0,691.0,11620.0,0.05612866542116806,0.08215028215028215,0.10426321290941962,0.2383683161324329,0.005271022069808678,,0.1379,0.2069
ENTRANCES_MEDI,numeric,N5,8937.0,493.0,8444.0,0.055163925254559695,0.05862785862785863,0.07576702391580345,0.25645317048161864,0.004395393277501953,,0.2069,inf
ENTRANCES_MEDI,numeric,MISSING,58683.0,4706.0,53977.0,0.0801935824685173,0.5591327591327592,0.48430511379185043,-0.1436718304400269,0.01075062477364551,,,
FLOORSMAX_MEDI,numeric,N0,6852.0,538.0,6314.0,0.07851722124927028,0.06397766425092076,0.0566561689680852,-0.121533148650781,0.0008898043745548458,,-inf,0.0417
FLOORSMAX_MEDI,numeric,N1,5722.0,404.0,5318.0,0.070604683677036,0.04805750267316146,0.04771966658591514,-0.007054655947389293,2.383317362134996e-06,,0.0417,0.125
FLOORSMAX_MEDI,numeric,N2,25556.0,1614.0,23942.0,0.06315542338394114,0.19181418557680885,0.21482149426215535,0.1132803040568821,0.0026062749234065964,,0.125,0.1667
FLOORSMAX_MEDI,numeric,N3,15294.0,810.0,14484.0,0.05296194586112201,0.09629321611025306,0.12996061119933963,0.29983354282400154,0.01009461434721622,,0.1667,0.3333
FLOORSMAX_MEDI,numeric,N4,8486.0,381.0,8105.0,0.04489747819938723,0.045324937626232624,0.07272572295048137,0.4728377647165537,0.012956126084195925,,0.3333,inf
FLOORSMAX_MEDI,numeric,MISSING,57954.0,4667.0,53287.0,0.08052938537460745,0.5545324937626233,0.4781163360340233,-0.14827132148297437,0.011330324689070918,,,
FLOORSMIN_MEDI,numeric,N0,12906.0,847.0,12059.0,0.06562838989617233,0.10070104562737643,0.10820353156515809,0.07185782185484466,0.0005391122979855917,,-inf,0.1667
